135,119,205,161,0.700401
136,119,205,160,0.700804
136,119,205,160,0.681117
136,119,205,160,0.678901
136,119,205,160,0.662688
136,119,205,160,0.648198
136,119,205,160,0.636682
136,119,205,160,0.626843
137,119,206,160,0.625945
137,119,206,160,0.665011
137,119,206,160,0.653256
137,119,206,160,0.658074
137,119,206,160,0.662368
137,119,206,160,0.679004
137,119,206,160,0.698780
137,119,206,160,0.720347
137,119,207,161,0.729233
137,119,207,161,0.708094
137,119,207,161,0.713463
137,119,208,161,0.706641
137,119,208,161,0.692820
137,119,208,161,0.683242
137,119,208,161,0.702469
137,119,208,161,0.724081
137,119,207,160,0.699065
137,119,207,160,0.689547
137,119,207,160,0.671873
137,119,206,160,0.651021
137,119,206,160,0.637040
137,119,206,160,0.612582
137,119,206,160,0.597809
138,120,207,161,0.587268
138,120,207,161,0.667802
138,121,207,162,0.660915
139,121,208,162,0.746037
139,121,208,162,0.779720
139,121,208,162,0.766094
139,121,208,162,0.732570
139,121,208,162,0.710206
139,121,208,162,0.696681
139,121,208,162,0.713544
139,121,208,162,0.741725
138,121,208,162,0.779367
137,122,207,163,0.684573
137,122,208,164,0.644941
137,122,209,165,0.693087
136,122,208,165,0.730427
136,122,208,165,0.675386
136,122,207,165,0.674679
136,122,207,165,0.643813
137,122,208,165,0.616335
138,122,209,165,0.683277
139,122,210,165,0.740614
139,122,210,165,0.808985
139,122,210,165,0.815024
139,122,210,165,0.813919
139,122,211,165,0.834242
139,122,211,165,0.882845
139,122,211,165,0.895260
138,122,211,166,0.901487
138,122,210,166,0.841162
138,122,210,166,0.807821
138,122,210,166,0.809096
139,122,211,166,0.805129
139,122,211,166,0.889809
138,122,209,165,0.844156
137,122,208,165,0.819017
136,122,207,165,0.756774
136,122,207,165,0.771719
136,122,207,165,0.773948
136,122,207,165,0.773518
136,122,207,165,0.784655
136,122,207,165,0.777153
136,122,207,165,0.763836
136,122,207,165,0.750609
135,122,206,165,0.735856
135,122,206,165,0.700677
135,122,207,165,0.684356
135,122,207,165,0.683857
135,122,207,165,0.693404
135,122,207,165,0.701838
135,122,207,165,0.693192
135,122,207,165,0.673493
135,122,207,165,0.652954
135,122,207,165,0.626140
135,122,207,165,0.624348
135,122,207,165,0.620608
135,122,207,165,0.619018
135,122,207,165,0.615821
135,122,207,165,0.613828
136,122,207,165,0.614108
136,122,207,165,0.676838
136,122,207,165,0.679912
136,122,207,165,0.684826
136,122,207,165,0.692496
136,122,207,165,0.693257
136,122,208,165,0.690923
136,122,208,165,0.714032
136,122,208,165,0.725258
136,122,209,165,0.720573
136,122,209,165,0.735763
136,122,208,165,0.736969
136,122,208,165,0.739776
136,122,208,165,0.751986
136,122,208,165,0.760883
136,122,208,165,0.765894
136,122,208,165,0.753902
136,122,208,165,0.746888
136,122,207,165,0.748733
136,122,208,165,0.738885
136,122,209,165,0.746235
136,122,208,165,0.757122
136,122,208,165,0.744912
136,122,208,165,0.737060
136,122,208,165,0.734726
136,122,208,165,0.730270
136,122,208,165,0.738082
136,122,208,165,0.747079
136,122,208,165,0.769095
136,122,208,165,0.780251
136,122,208,165,0.793952
136,122,208,165,0.803081
136,122,209,165,0.793474
136,122,209,165,0.829175
135,122,207,165,0.812550
135,122,207,165,0.798693
135,122,207,165,0.798602
134,122,206,165,0.781499
135,122,206,165,0.748396
135,121,207,165,0.803256
134,121,207,165,0.816409
134,121,207,165,0.717911
134,121,206,165,0.658910
135,121,207,165,0.630919
135,121,207,165,0.677334
135,121,207,165,0.673151
135,122,207,165,0.673487
135,122,207,165,0.668965
135,122,207,165,0.684520
135,122,207,165,0.708093
135,122,207,165,0.721347
135,122,207,165,0.734703
134,121,207,165,0.692799
134,121,206,165,0.770047
133,121,204,164,0.762827
133,121,204,164,0.686364
133,121,204,164,0.678751
133,121,204,164,0.686259
131,122,202,165,0.657199
130,122,201,165,0.694371
129,122,199,164,0.656865
127,123,195,164,0.647254
124,123,193,164,0.613557
121,123,190,164,0.620994
119,123,189,164,0.620220
119,123,189,164,0.618433
120,123,190,164,0.625818
121,123,191,164,0.624596
120,123,190,164,0.614801
119,123,189,164,0.616998
118,123,188,164,0.610524
118,123,188,164,0.616561
119,123,189,164,0.623779
120,123,190,164,0.620769
121,123,191,164,0.628046
122,123,191,164,0.628298
122,123,191,164,0.628684
122,123,191,164,0.627204
121,123,191,164,0.617595
120,123,190,164,0.615721
119,123,189,164,0.617087
119,123,189,164,0.617376
119,123,189,164,0.610051
120,123,190,164,0.614129
121,123,192,165,0.615204
123,123,195,165,0.617483
126,123,197,165,0.621477
129,123,200,165,0.623681
132,124,203,166,0.602941
134,124,204,165,0.645408
135,124,205,165,0.608892
137,124,206,165,0.651180
139,124,207,165,0.692977
139,124,208,165,0.720232
138,124,207,165,0.707997
137,124,206,165,0.687049
136,124,205,165,0.673887
135,124,205,165,0.656702
135,124,205,166,0.637208
135,124,205,166,0.708111
134,124,204,166,0.681940
134,124,204,166,0.686827
134,124,204,166,0.679083
134,124,204,166,0.662585
134,125,203,167,0.667035
134,125,203,167,0.714863
134,125,203,167,0.708207
134,125,203,167,0.673735
134,125,203,167,0.648099
134,125,202,166,0.682622
134,125,202,166,0.662521
134,124,203,165,0.668405
134,124,204,165,0.629610
135,124,205,166,0.602061
135,124,205,166,0.667429
135,124,206,166,0.688724
135,124,206,166,0.702103
135,124,206,166,0.717016
135,124,206,166,0.704856
135,124,206,166,0.698017
135,124,206,166,0.686095
135,124,206,166,0.668543
135,124,206,166,0.648999
135,124,206,166,0.627920
135,124,206,166,0.653075
135,124,206,166,0.675843
135,124,206,166,0.676625
135,124,205,166,0.671235
135,124,205,166,0.652547
136,124,206,166,0.674285
136,124,206,166,0.679096
136,124,206,166,0.663473
136,124,206,166,0.673373
136,124,206,166,0.663490
136,124,207,166,0.648235
136,124,206,166,0.676988
136,125,205,166,0.678796
135,125,205,166,0.680911
134,125,204,166,0.679103
133,125,201,166,0.683873
133,126,201,167,0.693520
133,126,201,167,0.725956
134,125,203,166,0.757155
134,125,203,166,0.733852
134,125,203,166,0.674195
134,125,203,166,0.709020
134,125,203,166,0.702977
134,125,203,166,0.700927
134,125,202,166,0.667428
134,125,203,166,0.640407
134,125,203,166,0.667014
134,125,203,166,0.695164
134,125,202,166,0.711643
134,125,202,166,0.666784
134,125,203,166,0.644728
134,125,204,167,0.635354
136,125,206,167,0.608395
141,124,211,166,0.608307
146,123,217,166,0.576189
149,122,223,166,0.538688
149,122,224,166,0.543385
146,122,220,165,0.544047
144,122,217,164,0.562214
141,122,214,164,0.576626
138,122,209,164,0.593114
135,122,206,164,0.575104
134,122,205,164,0.587249
135,122,206,164,0.584881
137,122,209,164,0.582067
138,122,209,164,0.582003
138,122,209,164,0.604483
138,122,209,164,0.600508
138,122,209,164,0.593591
137,123,207,164,0.600787
136,123,206,164,0.609598
135,122,206,164,0.607521
134,122,205,164,0.609455
135,122,206,164,0.644063
138,123,208,164,0.612433
139,123,209,164,0.605738
141,123,212,165,0.609940
143,122,215,164,0.609869
146,122,217,164,0.627535
147,122,218,164,0.613666
145,122,215,164,0.657929
144,122,214,164,0.681045
143,122,213,164,0.623606
142,122,212,164,0.655342
143,122,212,164,0.648563
144,121,215,164,0.586486
146,120,218,164,0.566141
149,118,222,163,0.570769
151,116,225,161,0.553089
153,114,228,159,0.542418
154,113,229,158,0.563889
155,112,230,157,0.570255
156,112,231,157,0.583043
157,112,232,157,0.614752
157,112,232,157,0.610408
158,112,233,157,0.621722
157,112,232,157,0.620053
156,112,231,157,0.628784
155,111,231,157,0.618155
154,110,230,156,0.611662
153,110,229,156,0.601456
152,110,228,156,0.604909
151,111,226,156,0.603729
151,111,225,156,0.616170
150,113,223,157,0.599747
148,114,220,158,0.583806
146,115,218,159,0.598950
145,116,216,159,0.638132
142,116,214,160,0.646178
140,117,211,160,0.672417
140,117,210,159,0.633678
140,117,210,159,0.649871
143,116,214,158,0.587913
145,116,216,158,0.612633
146,117,216,159,0.623819
143,119,212,161,0.701010
141,120,209,161,0.765439
138,121,205,161,0.809333
137,122,203,161,0.889876
136,122,202,161,0.889666
136,122,202,161,0.832856
137,122,203,161,0.896939
138,121,204,160,0.894796
138,121,204,160,0.924845
138,121,203,160,0.900975
138,121,204,160,0.924677
138,121,204,160,0.949479
138,121,204,160,0.908818
138,121,204,160,0.877029
139,122,204,161,0.790227
139,122,204,161,0.887395
139,122,204,161,0.882451
139,122,204,161,0.879234
139,122,205,162,0.766914
141,120,209,161,0.715613
143,119,212,161,0.659317
145,118,216,161,0.591641
145,118,216,161,0.603583
144,118,215,161,0.618588
143,118,214,160,0.595815
142,118,212,160,0.618811
140,119,209,160,0.643618
138,120,206,161,0.731224
137,121,205,162,0.772447
136,120,205,162,0.754872
136,120,205,162,0.771347
137,120,207,162,0.774605
140,119,210,161,0.642575
143,118,214,161,0.617124
145,117,216,160,0.606751
146,116,217,159,0.611191
146,116,217,159,0.645088
146,116,218,159,0.646379
145,116,216,159,0.662225
145,117,215,159,0.618038
144,118,214,160,0.624936
141,120,210,161,0.664900
139,122,206,162,0.685092
137,123,204,163,0.736190
136,123,203,163,0.771441
135,122,202,162,0.791940
135,121,202,161,0.796978
135,121,202,161,0.765434
135,121,202,161,0.736467
135,121,202,161,0.710095
134,121,201,161,0.716672
132,121,198,161,0.774629
131,121,197,161,0.799443
131,121,197,161,0.702892
131,121,197,161,0.693660
132,120,198,160,0.635253
132,121,198,161,0.596905
130,123,196,163,0.749062
128,124,194,164,0.812991
127,125,193,165,0.861924
126,124,192,164,0.803841
126,124,192,164,0.861230
125,124,190,163,0.836881
124,124,189,163,0.821854
123,124,186,162,0.789097
123,125,185,162,0.771738
123,125,185,162,0.687464
124,125,186,162,0.699130
124,125,186,162,0.720430
127,123,190,161,0.659018
129,122,193,161,0.615285
129,122,194,161,0.659638
129,122,194,161,0.699974
130,122,196,161,0.660699
130,122,196,161,0.629474
129,122,195,161,0.621375
129,123,193,160,0.606611
129,123,192,160,0.599693
128,123,191,160,0.596953
128,123,192,161,0.600499
128,123,193,162,0.610070
129,123,194,162,0.618941
129,123,194,162,0.670573
128,123,193,162,0.680728
129,123,196,163,0.733726
131,122,199,163,0.725572
131,122,199,163,0.733673
131,122,200,163,0.735878
130,122,199,163,0.732541
129,122,198,163,0.742813
128,123,197,164,0.740083
127,124,195,165,0.757929
126,124,194,165,0.769729
126,124,194,165,0.760945
126,124,194,165,0.819899
126,124,194,165,0.822652
126,124,194,165,0.780006
126,124,194,165,0.812840
126,124,195,165,0.802052
126,124,195,165,0.807153
126,124,195,165,0.802739
126,124,195,165,0.806086
127,124,195,165,0.728894
128,124,196,165,0.722371
129,124,197,165,0.718756
130,124,198,165,0.724718
130,125,198,166,0.756623
130,129,198,170,0.735715
130,131,198,172,0.717364
130,134,197,175,0.729924
132,134,197,174,0.702504
133,134,197,173,0.733522
133,136,197,175,0.702104
131,139,196,178,0.761786
131,140,196,179,0.676384
131,141,196,180,0.649168
130,144,195,183,0.617714
130,144,195,183,0.633788
131,143,196,181,0.656812
131,141,194,178,0.688049
128,140,188,176,0.691862
120,141,177,175,0.793280
101,143,156,176,0.716392
80,149,133,181,0.616890
51,163,101,193,0.611379
31,175,79,204,0.519428
18,184,67,214,0.480789
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
15,189,54,212,0.479308
19,186,59,209,0.513960
24,183,64,206,0.520377
31,178,72,201,0.561132
36,175,78,199,0.591476
45,170,88,195,0.595958
54,165,98,191,0.633333
61,162,106,188,0.633146
72,157,119,184,0.612853
81,153,148,193,0.660943
93,149,160,189,0.645546
105,146,172,186,0.590043
123,142,190,182,0.585410
132,140,199,180,0.585801
140,138,207,178,0.582016
149,136,216,176,0.559014
154,135,221,175,0.563466
156,134,223,174,0.562749
158,134,225,174,0.557737
159,134,226,174,0.554859
159,135,226,175,0.551709
159,135,226,175,0.548364
158,136,225,176,0.546347
157,136,224,176,0.547941
155,136,222,176,0.551667
154,136,221,176,0.556677
153,136,220,176,0.566921
151,136,218,176,0.580039
150,136,217,176,0.600680
150,136,217,176,0.611382
150,136,217,176,0.617409
150,136,217,176,0.611021
150,136,217,176,0.615010
150,136,217,176,0.610452
150,136,217,176,0.613355
150,136,217,176,0.601109
149,136,216,176,0.609022
148,136,215,176,0.613910
147,136,214,176,0.602551
146,136,213,176,0.594120
145,136,212,176,0.577047
144,136,211,176,0.569798
143,136,210,176,0.576146
142,136,209,176,0.579524
141,136,208,176,0.582789
140,136,207,176,0.589140
139,136,206,176,0.573031
139,137,205,177,0.578568
139,137,204,177,0.576591
139,137,204,177,0.576850
139,137,204,177,0.575267
140,137,204,176,0.579252
140,137,203,175,0.595229
140,137,201,174,0.588711
140,137,200,173,0.625342
140,137,199,173,0.672454
140,137,198,173,0.667310
140,137,198,172,0.675110
140,137,197,171,0.669200
140,136,197,170,0.644740
140,135,196,169,0.603776
140,135,196,169,0.615462
140,135,196,169,0.616176
140,135,196,169,0.604334
140,135,196,169,0.613869
140,135,196,169,0.628524
140,136,196,170,0.678290
140,136,196,170,0.647855
140,136,196,170,0.654188
140,136,196,170,0.683012
140,136,197,170,0.685427
139,136,196,170,0.665221
138,136,195,170,0.656487
138,137,195,171,0.645161
137,138,194,172,0.703626
136,139,193,173,0.690982
133,143,193,179,0.642156
126,145,190,183,0.625577
116,144,189,188,0.579768
109,140,198,193,0.523472
117,134,215,192,0.554211
135,122,245,187,0.572992
152,108,264,174,0.522492
161,99,274,165,0.514265
167,91,278,156,0.513340
169,86,277,150,0.503927
167,83,269,144,0.498571
160,86,257,144,0.488838
152,90,246,146,0.493246
145,96,233,149,0.504833
136,103,221,155,0.530594
123,113,205,162,0.540497
115,118,196,166,0.576919
113,119,190,165,0.557299
112,121,186,166,0.556359
113,122,185,166,0.609032
113,124,184,167,0.595741
111,125,180,167,0.561353
113,125,182,166,0.566553
114,125,183,166,0.596079
114,124,184,165,0.589054
115,125,184,166,0.622634
116,125,184,166,0.685205
115,126,181,166,0.706862
113,128,176,166,0.685152
109,129,168,165,0.595409
107,129,164,164,0.563385
106,129,163,164,0.548038
106,128,164,164,0.561528
108,127,170,165,0.591430
110,127,175,167,0.591972
111,126,177,167,0.582631
113,126,179,167,0.582924
114,125,180,166,0.607940
114,125,180,166,0.612045
114,125,180,166,0.608092
114,125,180,166,0.608481
114,125,180,166,0.599944
114,125,180,166,0.602144
113,125,179,166,0.598517
112,125,178,166,0.582850
112,124,178,165,0.580185
112,124,178,165,0.586868
113,124,179,165,0.593267
114,124,180,165,0.603016
114,123,180,164,0.590345
114,123,180,164,0.601241
114,123,180,164,0.590430
114,123,180,164,0.602230
114,123,180,164,0.609778
114,123,180,164,0.604139
114,123,180,164,0.599852
115,123,181,164,0.627780
116,124,182,165,0.642815
117,124,183,165,0.720942
117,125,183,166,0.683958
117,125,183,166,0.738479
117,125,183,166,0.775496
117,126,183,167,0.778799
117,126,183,167,0.801987
116,126,182,167,0.806664
116,126,182,167,0.712694
116,127,183,168,0.661255
117,127,185,168,0.667647
117,127,186,169,0.654492
117,127,187,169,0.683416
116,127,186,169,0.656417
116,127,187,169,0.644002
116,127,187,169,0.640013
116,127,187,169,0.643272
116,127,186,169,0.633032
117,127,187,169,0.623609
119,127,189,169,0.644188
119,127,190,169,0.623840
119,127,190,169,0.660200
117,127,189,170,0.651736
117,126,190,170,0.662157
116,126,190,170,0.682680
116,126,189,170,0.678883
116,126,188,169,0.664351
116,126,187,169,0.651282
116,126,187,169,0.629904
116,126,187,169,0.662089
115,126,186,169,0.696173
112,126,183,169,0.687106
108,126,177,168,0.664197
103,127,171,169,0.622406
102,127,170,168,0.610479
101,127,169,168,0.618239
100,127,169,169,0.602152
100,126,170,168,0.595016
101,125,172,167,0.597069
101,125,172,167,0.582455
101,125,173,167,0.593176
102,125,173,167,0.606361
102,125,174,168,0.631776
104,125,177,168,0.616292
106,125,180,169,0.628997
107,125,182,170,0.653716
107,125,182,170,0.659495
106,128,182,173,0.658030
106,129,185,176,0.630377
105,129,184,176,0.613563
106,128,183,174,0.580649
106,127,182,172,0.648526
107,127,181,171,0.636089
107,127,180,170,0.665252
106,126,179,169,0.662556
107,125,179,168,0.644524
107,125,179,168,0.635461
107,125,179,168,0.621956
108,125,179,167,0.644860
108,125,179,167,0.614092
106,125,177,167,0.607283
105,125,176,167,0.615096
104,125,175,167,0.605671
104,129,175,171,0.588388
101,132,170,173,0.613792
